seedId,temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name,season,soil_num,humidity_rate_tens,rainfall_tens,hydrometry_rate_tens,sunshine_rate_tens
46731,15,70,40,50,60,Sandy,6,2,Nepal/Kathmandu,rhododendron griersonianum,shrub,9,31,6,5,7,4
46749,18,50,40,25,65,Loamy,6,2,South Africa/Western Cape,ribes viburnifolium,shrub,9,17,6,2,5,4
46750,23,65,75,45,45,Loamy,6,4,Spain/Andalusia,ribes viburnifolium,shrub,10,17,4,4,6,8
46752,20,70,80,80,70,Sandy,6,2,United Kingdom/London,quercus minima,shrub,10,31,7,8,7,8
46753,15,60,70,90,75,Clay,6,4,Canada/Toronto,quercus minima,shrub,9,5,8,9,6,7
46754,22,65,90,70,60,Loamy,6,2,Australia/Sydney,quercus minima,shrub,10,17,6,7,6,9
46755,17,80,70,85,70,Loamy,6,4,Germany/Berlin,quercus minima,shrub,9,17,7,8,8,7
46761,15,60,30,50,60,Loamy,6,2,United Kingdom/London,sorbus reducta,shrub,9,17,6,5,6,3
46763,25,80,50,70,70,Loamy,6,4,France/Paris,sorbus reducta,shrub,11,17,7,7,8,5
46764,20,70,30,60,65,Loamy,6,2,Italy/Rome,sorbus reducta,shrub,10,17,6,6,7,3
46766,15,80,60,70,70,Sandy,2,2,China/Beijing,rhododendron souliei,shrub,9,31,7,7,8,6
46773,15,30,50,40,50,Loamy,6,1,Canada/Toronto,ilex amelanchier,shrub,9,17,5,4,3,5
46776,22,75,90,50,70,Loamy,6,4,Turkey/Istanbul,hedysarum frutescens,shrub,10,17,7,5,8,9
46781,15,60,50,100,90,Peaty,6,4,Nepal/Kathmandu,rhododendron williamsianum,shrub,9,26,9,10,6,5
46783,20,80,70,80,70,Sandy,6,2,China/Chengdu,rhododendron williamsianum,shrub,10,31,7,8,8,7
46785,16,65,55,95,85,Peaty,6,4,United Kingdom/Edinburgh,rhododendron williamsianum,shrub,9,26,8,10,6,6
46790,30,60,80,65,70,Loamy,6,4,Malaysia,ruttya fruticosa,shrub,12,17,7,6,6,8
46792,22,75,85,70,80,Sandy,6,2,Russia/Sochi,germander hyrcanicum,shrub,10,31,8,7,8,8
46793,24,85,95,80,90,Loamy,6,4,Azerbaijan/Lankaran,germander hyrcanicum,shrub,10,17,9,8,8,10
46801,15,50,60,80,70,Loamy,6,4,Nepal/Kathmandu,rhododendron latoucheae,shrub,9,17,7,8,5,6
46802,20,40,70,70,60,Loamy,6,2,China/Chengdu,rhododendron latoucheae,shrub,10,17,6,7,4,7
46803,18,45,75,65,65,Loamy,6,2,India/Shimla,rhododendron latoucheae,shrub,9,17,6,6,4,8
46817,20,70,70,60,80,Loamy,6,4,Australia,persoonia pinifolia,shrub,10,17,8,6,7,7
46844,20,75,65,85,85,Loamy,6,2,Sweden/Stockholm,birch-leaved spirea,shrub,10,17,8,8,8,6
46867,30,80,90,70,70,Sandy,2,2,Australia/Sydney,candle wood,shrub,12,31,7,7,8,9
46883,25,70,85,70,65,Loamy,6,4,United Kingdom/London,kalmia microphylla,shrub,11,17,6,7,7,8
46884,30,75,90,65,60,Loamy,6,4,Australia/Sydney,kalmia microphylla,shrub,12,17,6,6,8,9
46919,25,70,80,60,70,Sandy,6,4,Mexico,echinocereus stramineus,shrub,11,31,7,6,7,8
46920,30,60,90,50,60,Sandy,2,2,Mexico,echinocereus stramineus,shrub,12,31,6,5,6,9
46939,10,40,60,50,50,Sandy,6,2,Brazil/Rio de Janeiro,menziesia ferruginea,shrub,8,31,5,5,4,6
46941,25,70,80,80,60,Loamy,6,4,New Zealand,olearia paniculata,shrub,11,17,6,8,7,8
46944,20,60,70,70,50,Sandy,16,2,Canada,olearia paniculata,shrub,10,31,5,7,6,7
46945,20,30,40,40,40,Sandy,2,1,South Africa,olearia paniculata,shrub,10,31,4,4,3,4
46968,20,50,60,50,60,Clay,6,2,Brazil,acacia robusta,shrub,10,5,6,5,5,6
46972,18,60,80,70,70,Sandy,5,2,Japan/Tokyo,sorbus poteriifolia,shrub,9,31,7,7,6,8
46974,22,65,85,70,75,Sandy,5,2,Brazil/Rio de Janeiro,sorbus poteriifolia,shrub,10,31,8,7,6,8
46976,18,60,70,70,70,Loamy,6,2,China/Beijing,lonicera morrowii,shrub,9,17,7,7,6,7
46978,20,70,75,50,80,Loamy,6,4,India/Bangalore,lonicera morrowii,shrub,10,17,8,5,7,8
46979,15,50,60,90,90,Loamy,6,2,Brazil/Rio de Janeiro,lonicera morrowii,shrub,9,17,9,9,5,6
46984,20,50,70,60,60,Sandy Loam,6,2,Australia/Sydney,sunflower,shrub,10,34,6,6,5,7
46987,15,80,50,90,70,Sandy,6,2,Bhutan,rhododendron formosum,shrub,9,31,7,9,8,5
46990,17,85,45,95,75,Loamy,6,4,Japan,rhododendron formosum,shrub,9,17,8,10,8,4
47003,20,80,100,70,50,Sandy,6,2,Botswana,ceraria namaquensis,shrub,10,31,5,7,8,10
47008,20,80,70,90,90,Loamy,6,4,Brazil,palafoxia integrifolia,shrub,10,17,9,9,8,7
47015,5,30,20,40,40,Sandy,2,1,Germany/Berlin,sedum dendroideum,shrub,7,31,4,4,3,2
47024,20,45,65,55,55,Sandy,6,4,Canada/Toronto,ilex decidua,shrub,10,31,6,6,4,6
47030,20,30,60,60,70,Loamy,6,2,Australia,melaleuca hypericifolia,shrub,10,17,7,6,3,6
47032,10,65,50,70,60,Sandy,6,2,Australia,phyllocladus alpinus,shrub,8,31,6,7,6,5
47034,12,60,40,60,50,Sandy,6,2,Argentina,phyllocladus alpinus,shrub,8,31,5,6,6,4
47037,15,80,50,90,90,Sandy,6,4,Bhutan/Thimphu,rhododendron fulvum,shrub,9,31,9,9,8,5
47040,17,70,55,95,90,Loamy,6,4,Nepal/Pokhara,rhododendron fulvum,shrub,9,17,9,10,7,6
47045,20,30,10,10,80,Sandy,6,1,United States/New Mexico,ericameria linearifolia,shrub,10,31,8,1,3,1
47057,30,60,90,40,70,Sandy,2,1,Brazil,agave marmorata,shrub,12,31,7,4,6,9
47097,28,65,90,60,75,Sandy,2,1,United States/New York,lindley's buddleia,shrub,11,31,8,6,6,9
47099,18,60,80,75,65,Clay,6,2,Canada/Toronto,lindley's buddleia,shrub,9,5,6,8,6,8
47104,18,55,60,65,65,Loamy,6,2,France/Paris,lonicera ferdinandii,shrub,9,17,6,6,6,6
47106,25,65,90,70,75,Loamy,6,4,India/Mumbai,jasmine wood,shrub,11,17,8,7,6,9
47107,30,80,95,60,70,Sandy,6,4,Thailand/Bangkok,jasmine wood,shrub,12,31,7,6,8,10
47108,20,60,70,80,80,Loamy,6,2,Vietnam/Hanoi,jasmine wood,shrub,10,17,8,8,6,7
47115,23,60,80,70,70,Loamy,6,4,Brazil/Sao Paulo,echeveria coccinea,shrub,10,17,7,7,6,8
47118,20,55,70,50,60,Loamy,2,2,South Africa,aloe barberae,shrub,10,17,6,5,6,7
47150,18,55,70,85,80,Loamy,6,1,United States/Oregon,ephedra californica,shrub,9,17,8,8,6,7
47156,30,60,70,50,40,Sandy,2,1,Mexico,acacia angustissima,shrub,12,31,4,5,6,7
47157,25,50,60,60,50,Loamy,6,2,Costa Rica,acacia angustissima,shrub,11,17,5,6,5,6
47158,30,70,80,70,60,Loamy,6,4,India,acacia angustissima,shrub,12,17,6,7,7,8
47159,35,80,90,80,70,Loamy,6,4,Australia,acacia angustissima,shrub,13,17,7,8,8,9
47160,25,60,70,60,50,Sandy,2,2,United States,acacia angustissima,shrub,11,31,5,6,6,7
47165,25,65,70,60,60,Loamy,6,1,Portugal,clinopodium coccineum,shrub,11,17,6,6,6,7
47179,15,50,60,60,50,Loamy,6,2,Brazil/Rio de Janeiro,polyscias filicifolia,shrub,9,17,5,6,5,6
47180,10,40,50,50,40,Loamy,6,2,Greece,polyscias filicifolia,shrub,8,17,4,5,4,5
47183,20,80,100,60,75,Loamy,6,2,Mexico,agave salmiana,shrub,10,17,8,6,8,10
47185,28,65,90,60,75,Loamy,6,2,Mexico,agave salmiana,shrub,11,17,8,6,6,9
47198,30,40,90,70,60,Sandy,2,1,Mexico/Mexico City,nematanthus gregarius,shrub,12,31,6,7,4,9
47202,20,50,60,50,60,Sandy,2,2,Japan/Tokyo,scented geranium,shrub,10,31,6,5,5,6
47214,23,60,50,50,70,Loamy,6,4,Mexico,euphorbia leuconeura,shrub,10,17,7,5,6,5
47227,20,70,90,80,70,Sandy,6,2,United States/Miami,croton humilis,shrub,10,31,7,8,7,9
47239,25,65,95,75,75,Sandy loam,6,2,India,robusta coffee tree,shrub,11,36,8,8,6,10
47249,19,65,55,55,72,Clay,6,2,Spain/Madrid,cotoneaster dammeri var. radicans,shrub,9,5,7,6,6,6
47266,25,65,70,60,75,Sandy loam,6,4,Brazil/Rio de Janeiro,brunfelsia grandiflora,shrub,11,36,8,6,6,7
47267,23,60,75,55,70,Loamy,16,2,Australia/Sydney,brunfelsia grandiflora,shrub,10,17,7,6,6,8
47268,26,70,80,65,75,Clay loam,6,4,Colombia/Bogota,brunfelsia grandiflora,shrub,11,7,8,6,7,8
47270,24,62,68,58,72,Silt loam,6,2,United States/California,brunfelsia grandiflora,shrub,10,40,7,6,6,7
47273,20,50,80,60,60,Clay,6,1,Australia/Perth,bossiaea heterophylla,shrub,10,5,6,6,5,8
47274,25,60,100,70,70,Sandy,6,2,Australia/Adelaide,bossiaea heterophylla,shrub,11,31,7,7,6,10
47275,20,40,50,50,60,Sandy,2,1,Australia/Brisbane,bossiaea heterophylla,shrub,10,31,6,5,4,5
47282,30,75,90,70,70,Sandy loam,6,2,India/Tamil Nadu,crossandra nilotica,shrub,12,36,7,7,8,9
47284,25,65,95,75,75,Sandy loam,6,4,India/Andhra Pradesh,crossandra nilotica,shrub,11,36,8,8,6,10
47294,10,40,40,50,60,Sandy,6,2,Brazil/Rio de Janeiro,rhododendron stewartianum,shrub,8,31,6,5,4,4
47295,5,30,20,40,50,Sandy,2,1,Greece,rhododendron stewartianum,shrub,7,31,5,4,3,2
47300,10,40,60,50,50,Loamy,6,2,Greece,sorbus multijuga,shrub,8,17,5,5,4,6
47310,15,50,60,40,60,Loamy,6,1,Germany/Berlin,iberis semperflorens,shrub,9,17,6,4,5,6
47322,12,75,40,70,80,Loamy,6,4,Bhutan/Thimphu,rhododendron wallichii,shrub,8,17,8,7,8,4
47323,10,85,30,80,90,Loamy,6,4,India/Darjeeling,rhododendron wallichii,shrub,8,17,9,8,8,3
47325,14,78,45,65,85,Loamy,6,4,Pakistan/Gilgit-Baltistan,rhododendron wallichii,shrub,8,17,8,6,8,4
47327,30,50,70,60,60,Sandy,6,2,Nepal/Kathmandu,rubus ellipticus,shrub,12,31,6,6,5,7
47328,35,40,60,50,50,Loamy,6,1,Bhutan/Thimphu,rubus ellipticus,shrub,13,17,5,5,4,6
47329,25,30,40,40,40,Sandy,2,2,Myanmar/Yangon,rubus ellipticus,shrub,11,31,4,4,3,4
47330,20,20,30,30,30,Loamy,2,1,Sri Lanka/Colombo,rubus ellipticus,shrub,10,17,3,3,2,3
47337,20,70,80,40,50,Sandy,2,1,United States/Arizona,eriogonum umbellatum,shrub,10,31,5,4,7,8
47340,20,70,80,40,50,Loamy,6,4,Canada/Alberta,eriogonum umbellatum,shrub,10,17,5,4,7,8
47343,18,45,60,50,70,Loamy,6,4,Greenland/Nuuk,empetrum eamesii,shrub,9,17,7,5,4,6
47344,19,40,55,45,75,Loamy,6,4,Iceland/Reykjavik,empetrum eamesii,shrub,9,17,8,4,4,6
47356,18,75,70,120,80,Sandy,6,4,United States/California,arctostaphylos pajaroensis,shrub,9,31,8,12,8,7
47357,22,65,80,90,70,Loamy,6,2,Mexico/Baja California,arctostaphylos pajaroensis,shrub,10,17,7,9,6,8
47358,20,60,75,100,75,Sandy,6,4,Canada/British Columbia,arctostaphylos pajaroensis,shrub,10,31,8,10,6,8
47359,16,70,60,130,85,Loamy,6,4,Chile/Santiago,arctostaphylos pajaroensis,shrub,9,17,8,13,7,6
47360,17,80,65,110,75,Sandy,6,2,Australia/Sydney,arctostaphylos pajaroensis,shrub,9,31,8,11,8,6
47381,15,60,60,80,70,Sandy,6,4,New Zealand,coprosma lucida,shrub,9,31,7,8,6,6
47383,25,40,80,40,50,Loamy,6,2,New Zealand,coprosma lucida,shrub,11,17,5,4,4,8
47384,30,30,90,20,40,Clayey,6,1,New Zealand,coprosma lucida,shrub,12,8,4,2,3,9
47385,35,20,100,10,30,Clayey,6,1,New Zealand,coprosma lucida,shrub,13,8,3,1,2,10
47392,30,60,90,70,80,Loamy,6,4,Mexico/Mexico City,antelope-brush,shrub,12,17,8,7,6,9
47393,20,50,70,50,60,Sandy,2,1,Australia/Sydney,antelope-brush,shrub,10,31,6,5,5,7
47394,25,70,80,60,70,Sandy,2,2,South Africa/Cape Town,antelope-brush,shrub,11,31,7,6,7,8
47403,28,75,100,85,85,Sandy loam,6,4,Australia/Sydney,kumquat marumi,shrub,11,36,8,8,8,10
47411,20,60,50,40,70,Loamy,6,4,France,wild red currant,shrub,10,17,7,4,6,5
47413,30,80,70,60,90,Loamy,6,4,United Kingdom,wild red currant,shrub,12,17,9,6,8,7
47414,15,50,40,30,60,Sandy,6,2,Canada,wild red currant,shrub,9,31,6,3,5,4
47433,30,60,80,70,90,Loamy,6,4,India/Bangalore,milky cotoneaster,shrub,12,17,9,7,6,8
47435,25,30,40,50,60,Loamy,6,2,Greece,milky cotoneaster,shrub,11,17,6,5,3,4
47445,20,30,30,20,70,Loamy,6,2,Greece,pungent wood,shrub,10,17,7,2,3,3
47468,25,70,80,90,90,Clayey,6,4,India/Bangalore,rhododendron pachytrichum,shrub,11,8,9,9,7,8
47470,10,30,40,50,50,Loamy,6,1,Greece,rhododendron pachytrichum,shrub,8,17,5,5,3,4
47474,15,40,70,60,50,Sandy,6,2,Myanmar,symplocos paniculata,shrub,9,31,5,6,4,7
47488,22,55,85,60,65,Sandy,6,4,India/Bangalore,ilex rugosa,shrub,10,31,6,6,6,8
47489,25,50,90,50,60,Loamy,6,2,Brazil/Rio de Janeiro,ilex rugosa,shrub,11,17,6,5,5,9
47490,18,70,70,80,70,Loamy,6,4,Greece,ilex rugosa,shrub,9,17,7,8,7,7
47494,10,20,50,90,90,Loamy,6,4,United States/New York,ilex sugerokii,shrub,8,17,9,9,2,5
47503,20,80,70,90,100,Loamy,6,4,Nepal/Kathmandu,rhododendron hodgsonii,shrub,10,17,10,9,8,7
47505,15,70,50,80,90,Loamy,6,4,Tibet/Lhasa,rhododendron hodgsonii,shrub,9,17,9,8,7,5
47517,30,65,90,50,60,Loamy,6,4,United States/New York,forestiera segregata,shrub,12,17,6,5,6,9
47522,30,70,90,60,60,Sandy,6,4,South Africa/Cape Town,eucalyptus behriana,shrub,12,31,6,6,7,9
47543,22,80,70,60,75,Loamy,6,4,Indonesia/Jakarta,ascocentrum ampullaceum,shrub,10,17,8,6,8,7
47545,18,75,60,50,80,Loamy,6,4,India/Kolkata,ascocentrum ampullaceum,shrub,9,17,8,5,8,6
47586,25,60,50,40,70,Loamy,6,4,China/Yunnan,ilex yunnanensis,shrub,11,17,7,4,6,5
47590,20,50,40,30,70,Loamy,6,2,China/Yunnan,ilex yunnanensis,shrub,10,17,7,3,5,4
47591,20,70,80,40,60,Well-drained,6,2,Madagascar,kalanchoe millotii,shrub,10,50,6,4,7,8
47592,25,65,90,50,70,Well-drained,6,4,Tanzania,kalanchoe millotii,shrub,11,50,7,5,6,9
47593,22,75,70,60,80,Well-drained,6,4,South Africa,kalanchoe millotii,shrub,10,50,8,6,8,7
47594,18,60,75,45,65,Well-drained,6,2,Mexico,kalanchoe millotii,shrub,9,50,6,4,6,8
47595,23,70,85,55,75,Well-drained,6,4,Australia,kalanchoe millotii,shrub,10,50,8,6,7,8
47603,18,65,90,75,75,Clay,6,2,Australia/Brisbane,persoonia juniperina,shrub,9,5,8,8,6,9
47604,22,68,95,78,78,Silt,6,4,Australia/Perth,persoonia juniperina,shrub,10,38,8,8,7,10
47624,18,45,65,55,55,Loamy,6,1,Germany/Berlin,schlumbergera microsphaerica,shrub,9,17,6,6,4,6
47627,23,65,90,75,75,Loamy,6,2,United States,arctostaphylos pringlei,shrub,10,17,8,8,6,9
47635,25,60,80,70,50,Loamy,6,2,Australia/Sydney,geranium acetosum,shrub,11,17,5,7,6,8
47639,23,50,70,40,60,Loamy,6,2,Canada/Vancouver,thompson's yucca,shrub,10,17,6,4,5,7
47640,25,60,80,50,70,Clay,6,4,Spain/Barcelona,thompson's yucca,shrub,11,5,7,5,6,8
47661,27,75,70,120,85,Silty,6,4,Australia/Sydney,gray mangrove,shrub,11,41,8,12,8,7
47662,25,80,80,100,80,Clayey,6,4,Indonesia/Jakarta,gray mangrove,shrub,11,8,8,10,8,8
47663,30,70,90,150,85,Loamy,6,4,Malaysia/Kuala Lumpur,gray mangrove,shrub,12,17,8,15,7,9
47664,28,75,75,110,80,Sandy,6,4,Thailand/Bangkok,gray mangrove,shrub,11,31,8,11,8,8
47665,26,70,85,130,85,Silty,6,4,Brazil/Amazonas,gray mangrove,shrub,11,41,8,13,7,8
47682,30,75,80,70,65,Sandy,6,4,Spain/Barcelona,quercus inopina,shrub,12,31,6,7,8,8
47683,20,50,60,50,80,Loamy,6,2,USA/New York,quercus inopina,shrub,10,17,8,5,5,6
47685,20,65,70,55,75,Sandy,6,4,Australia/Sydney,quercus inopina,shrub,10,31,8,6,6,7
47688,18,50,65,95,80,Loamy,6,2,India,rhododendron orbiculare,shrub,9,17,8,10,5,6
47689,20,55,60,100,90,Loamy,6,4,China,rhododendron orbiculare,shrub,10,17,9,10,6,6
47690,16,45,50,80,75,Loamy,6,2,Japan,rhododendron orbiculare,shrub,9,17,8,8,4,5
47706,15,65,60,70,75,Peaty,6,4,Iceland,red crowberry,shrub,9,26,8,7,6,6
47707,10,75,50,80,80,Sandy,6,4,Canada,red crowberry,shrub,8,31,8,8,8,5
47708,20,60,70,90,70,Peaty,6,4,Russia/Moscow,red crowberry,shrub,10,26,7,9,6,7
47710,10,80,50,70,70,Peaty,6,2,Norway/Oslo,red crowberry,shrub,8,26,7,7,8,5
47724,30,80,90,70,90,Clay,6,4,United Kingdom/London,forsythia europaea,shrub,12,5,9,7,8,9
47741,30,70,80,90,60,Sandy,2,1,Madagascar,didierea madagascariensis,shrub,12,31,6,9,7,8
47749,20,60,80,70,70,Loamy,2,2,Brazil,echeveria fulgens,shrub,10,17,7,7,6,8
47773,30,75,95,60,70,Clayey,6,4,South Africa/Cape Town,crenate-leaved boronia,shrub,12,8,7,6,8,10
47788,20,65,95,75,70,Sandy loam,6,2,United States/Oregon,arctostaphylos refugioensis,shrub,10,36,7,8,6,10
47789,24,68,98,77,72,Sandy loam,6,2,Canada/British Columbia,arctostaphylos refugioensis,shrub,10,36,7,8,7,10
47792,18,65,70,90,75,Sandy,6,2,Bhutan/Thimphu,large rhododendron,shrub,9,31,8,9,6,7
47794,17,60,75,95,70,Loamy,6,2,China/Lhasa,large rhododendron,shrub,9,17,7,10,6,8
47812,25,75,90,70,75,Loamy,6,2,Mexico,mexican hawthorn,shrub,11,17,8,7,8,9
47813,30,65,95,60,70,Loamy,6,4,Mexico,mexican hawthorn,shrub,12,17,7,6,6,10
47821,15,70,60,50,80,Loamy,6,4,Nepal/Kathmandu,rhododendron quinquefolium,shrub,9,17,8,5,7,6
47825,25,80,85,90,60,Loamy,6,4,New Zealand/Wellington,rhododendron quinquefolium,shrub,11,17,6,9,8,8
47840,23,75,100,80,80,Loamy,6,2,Syria,syrian oregano,shrub,10,17,8,8,8,10
47887,20,60,70,70,70,Loamy,6,4,Japan/Tokyo,corylopsis willmottiae,shrub,10,17,7,7,6,7
47890,15,45,55,55,75,Loamy,6,4,Greece,corylopsis willmottiae,shrub,9,17,8,6,4,6
47904,25,60,70,50,70,Loamy,6,2,USA/New Mexico,ericameria arborescens,shrub,11,17,7,5,6,7
47905,30,40,60,30,50,Sandy,2,1,USA/Utah,ericameria arborescens,shrub,12,31,5,3,4,6
47910,20,30,40,50,40,Silty,6,2,Australia,eucalyptus youngiana,shrub,10,41,4,5,3,4
47921,25,40,70,60,70,Sandy,6,2,Australia/Melbourne,pimelea microcephala,shrub,11,31,7,6,4,7
47923,22,45,75,65,65,Clay,6,4,Australia/Brisbane,pimelea microcephala,shrub,10,5,6,6,4,8
47931,18,80,60,100,70,Loamy,6,4,Nepal/Kathmandu,rhododendron luteiflorum,shrub,9,17,7,10,8,6
47932,15,70,50,90,60,Loamy,6,4,India/Darjeeling,rhododendron luteiflorum,shrub,9,17,6,9,7,5
47934,17,75,65,85,70,Loamy,6,4,Tibet/Lhasa,rhododendron luteiflorum,shrub,9,17,7,8,8,6
47935,16,70,55,95,65,Loamy,6,4,Bhutan/Paro,rhododendron luteiflorum,shrub,9,17,6,10,7,6
47946,15,80,60,120,90,Loamy,6,4,United States/Seattle,sorbus sitchensis,shrub,9,17,9,12,8,6
47947,18,70,80,100,80,Loamy,6,2,Canada/Vancouver,sorbus sitchensis,shrub,9,17,8,10,7,8
47948,20,65,70,90,75,Loamy,6,2,Russia/Moscow,sorbus sitchensis,shrub,10,17,8,9,6,7
47950,25,55,80,70,65,Loamy,6,1,Sweden/Stockholm,sorbus sitchensis,shrub,11,17,6,7,6,8
47960,22,50,70,60,60,Loamy,2,2,Brazil/Sao Paulo,ceropegia fusca,shrub,10,17,6,6,5,7
47962,12,55,50,70,75,Loamy,6,4,India/Shimla,rhododendron rigidum,shrub,8,17,8,7,6,5
47970,20,30,10,10,80,Sandy,2,1,Egypt,euphorbia mammillaris,shrub,10,31,8,1,3,1
47997,30,65,90,75,75,Sandy,6,4,Mexico/Cancun,ephedra fasciculata,shrub,12,31,8,8,6,9
47999,15,45,70,60,65,Sandy,6,2,Australia/Sydney,ephedra fasciculata,shrub,9,31,6,6,4,7
48000,10,40,60,50,60,Sandy,2,1,Spain/Valencia,ephedra fasciculata,shrub,8,31,6,5,4,6
48014,25,50,80,70,70,Sandy,2,2,India,aloe comosa,shrub,11,31,7,7,5,8
48024,25,80,70,90,70,Loamy,6,4,Mexico/Coahuila,dalea greggii,shrub,11,17,7,9,8,7
48028,20,80,70,90,60,Loamy,6,4,Australia/Sydney,crossopetalum rhacoma,shrub,10,17,6,9,8,7
48032,25,70,80,60,75,Sandy,6,4,United States/Texas,cordia boissieri,shrub,11,31,8,6,7,8
48033,35,65,95,40,65,Loamy,6,4,India/Chennai,cordia boissieri,shrub,13,17,6,4,6,10
48034,20,80,70,70,80,Loamy,6,2,Australia,cordia boissieri,shrub,10,17,8,7,8,7
48037,20,50,70,60,60,Sandy,16,2,Japan/Tokyo,spineless clerodendrum,shrub,10,31,6,6,5,7
48059,15,80,70,80,90,Clay,6,4,Germany/Berlin,heimia salicifolia,shrub,9,5,9,8,8,7
48069,18,45,65,55,55,Sandy,2,1,Australia/Perth,persoonia linearis,shrub,9,31,6,6,4,6
48071,15,75,60,50,70,Loamy,6,2,Nepal/Kathmandu,rhododendron calophytum,shrub,9,17,7,5,8,6
48072,18,80,70,60,75,Loamy,6,4,India/Shimla,rhododendron calophytum,shrub,9,17,8,6,8,7
48073,12,70,50,40,65,Loamy,6,1,Bhutan/Thimphu,rhododendron calophytum,shrub,8,17,6,4,7,5
48075,14,70,55,45,65,Loamy,6,1,Japan/Osaka,rhododendron calophytum,shrub,8,17,6,4,7,6
48081,25,60,70,50,70,Sandy,6,4,Mexico/Cancun,stonecrop nussbaumerianum,shrub,11,31,7,5,6,7
48090,20,80,70,60,60,Sandy,2,2,Italy/Rome,yucca valida,shrub,10,31,6,6,8,7
48098,30,70,90,80,70,Loamy,6,4,Italy,berberis repens,shrub,12,17,7,8,7,9
48118,20,80,70,60,75,Silty,6,4,USA/California,rhagodia parabolica,shrub,10,41,8,6,8,7
48122,12,55,40,65,75,Loamy,6,4,India/Darjeeling,rhododendron oreodoxa,shrub,8,17,8,6,6,4
48124,10,50,30,70,80,Sandy,6,2,China/Chengdu,rhododendron oreodoxa,shrub,8,31,8,7,5,3
48137,22,45,70,70,75,Loamy,6,2,Japan/Tokyo,cissus trifoliate,shrub,10,17,8,7,4,7
48138,25,50,80,80,80,Loamy,6,4,India/Bangalore,cissus trifoliate,shrub,11,17,8,8,5,8
48140,30,60,100,100,90,Loamy,6,4,Greece,cissus trifoliate,shrub,12,17,9,10,6,10
48147,25,60,80,70,70,Loamy,6,2,Australia,eremophila longifolia,shrub,11,17,7,7,6,8
48152,30,50,80,60,70,Loamy,6,2,Australia,calothamnus quadrifidus,shrub,12,17,7,6,5,8
48167,15,50,60,60,70,Peaty,6,4,Norway,crowberry barberry,shrub,9,26,7,6,5,6
48169,20,70,70,60,65,Sandy,6,2,Finland,crowberry barberry,shrub,10,31,6,6,7,7
48170,15,40,50,70,70,Peaty,6,4,Greenland,crowberry barberry,shrub,9,26,7,7,4,5
48186,10,90,10,100,95,Loamy,6,4,Greenland,greenland ledon,shrub,8,17,10,10,9,1
48187,5,85,20,90,90,Sandy,6,4,Greenland,greenland ledon,shrub,7,31,9,9,8,2
48188,-5,80,30,80,85,Loamy,6,4,Greenland,greenland ledon,shrub,5,17,8,8,8,3
48189,-10,75,40,70,80,Loamy,6,2,Greenland,greenland ledon,shrub,4,17,8,7,8,4
48190,-15,70,50,60,75,Loamy,6,2,Greenland,greenland ledon,shrub,3,17,8,6,7,5
48216,25,40,70,60,60,Sandy,2,1,Australia/Sydney,santalum lanceolatum,shrub,11,31,6,6,4,7
48218,20,50,60,50,50,Loamy,6,2,Indonesia/Bali,santalum lanceolatum,shrub,10,17,5,5,5,6
48244,25,70,90,80,60,Sandy,6,4,United States/Honolulu,jefea brevifolia,shrub,11,31,6,8,7,9
48245,20,50,60,70,40,Loamy,6,2,France/Paris,jefea brevifolia,shrub,10,17,4,7,5,6
48274,18,80,70,65,75,Sandy,6,2,Australia/Sydney,ciliated aloe,shrub,9,31,8,6,8,7
48276,16,75,60,100,90,Sandy,6,4,Nepal/Kathmandu,rhododendron leucaspis,shrub,9,31,9,10,8,6
48283,20,60,70,50,45,Clay,6,2,United States/Texas,rhus virens,shrub,10,5,4,5,6,7
48285,20,55,70,40,50,Sandy,2,2,India/Mumbai,rhus virens,shrub,10,31,5,4,6,7
48305,14,50,60,45,60,Sandy,6,2,United States/Tennessee,gaylussacia mosieri,shrub,8,31,6,4,5,6
48320,20,70,90,60,80,Sandy,6,4,Australia/Adelaide,acacia cognata,shrub,10,31,8,6,7,9
48326,25,50,70,20,60,Sandy,2,2,Mexico,agave titanota,shrub,11,31,6,2,5,7
48330,30,40,90,40,70,Sandy,2,1,Mexico,agave titanota,shrub,12,31,7,4,4,9
48336,30,50,70,60,70,Sandy,6,4,Mexico/Cancun,cestrum diurnum,shrub,12,31,7,6,5,7
48352,30,80,90,70,75,Loamy,6,2,Morocco/Rabat,euphorbia balsamifera,shrub,12,17,8,7,8,9
48353,20,70,80,60,65,Clay,6,4,Spain/Barcelona,euphorbia balsamifera,shrub,10,5,6,6,7,8
48365,20,50,75,60,55,Loamy,2,2,Colombia/Bogota,gaultheria insana,shrub,10,17,6,6,5,8
48377,12,75,60,50,65,Loamy,6,2,India/Shimla,rhododendron glaucophyllum,shrub,8,17,6,5,8,6
48378,18,85,75,70,75,Loamy,6,4,Bhutan/Thimphu,rhododendron glaucophyllum,shrub,9,17,8,7,8,8
48379,10,70,50,40,60,Loamy,6,2,Tibet/Lhasa,rhododendron glaucophyllum,shrub,8,17,6,4,7,5
48380,14,78,65,55,68,Loamy,6,2,USA/Seattle,rhododendron glaucophyllum,shrub,8,17,7,6,8,6
