temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name
20,60,80,70,70,Loamy,6,2,Japan/Tokyo,rock buckthorn,shrub
25,70,100,80,80,Sandy,6,4,India/Bangalore,rock buckthorn,shrub
20,60,80,70,70,Sandy,6,2,Brazil/Rio de Janeiro,rock buckthorn,shrub
20,30,10,10,80,Loamy,6,2,Greece,rock buckthorn,shrub
15,75,50,70,60,Sandy,6,2,France/Corsica,corsican heather,shrub
10,80,40,80,70,Sandy,6,2,France/Corsica,corsican heather,shrub
20,70,60,60,70,Loamy,6,2,France/Corsica,corsican heather,shrub
12,75,30,80,80,Loamy,6,4,France/Corsica,corsican heather,shrub
18,80,70,50,60,Sandy,6,1,France/Corsica,corsican heather,shrub
25,60,80,70,70,Loamy,6,2,Germany/Berlin,daphne were,shrub
20,50,70,60,60,Sandy,2,1,France/Paris,daphne were,shrub
25,60,80,70,70,Loamy,6,2,Spain/Madrid,daphne were,shrub
20,50,70,60,60,Sandy,2,1,Italy/Rome,daphne were,shrub
20,30,10,10,80,Loamy,6,2,Greece,daphne were,shrub
20,50,70,60,70,Loamy,6,2,Spain/Barcelona,greyish-white germander,shrub
22,55,75,65,75,Loamy,6,2,Italy/Rome,greyish-white germander,shrub
21,52,72,62,72,Loamy,6,2,France/Paris,greyish-white germander,shrub
19,48,68,58,68,Loamy,6,2,Germany/Berlin,greyish-white germander,shrub
23,58,78,68,78,Loamy,6,2,United Kingdom/London,greyish-white germander,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,rush-like coronilla,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,rush-like coronilla,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,rush-like coronilla,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,rush-like coronilla,shrub
20,30,10,10,80,Loamy,6,2,Greece,rush-like coronilla,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,daphne laurel,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,daphne laurel,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,daphne laurel,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,daphne laurel,shrub
20,30,10,10,80,Loamy,6,2,Greece,daphne laurel,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,valencia coronilla,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,valencia coronilla,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,valencia coronilla,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,valencia coronilla,shrub
20,30,10,10,80,Loamy,6,2,Greece,valencia coronilla,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,stylish rose bush,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,stylish rose bush,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,stylish rose bush,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,stylish rose bush,shrub
20,30,10,10,80,Loamy,6,2,Greece,stylish rose bush,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,linnaean nightshade,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,linnaean nightshade,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,linnaean nightshade,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,linnaean nightshade,shrub
20,30,10,10,80,Loamy,6,2,Greece,linnaean nightshade,shrub
25,60,70,50,70,Sandy,2,1,Morocco,lycium afrum,shrub
30,80,90,70,80,Loamy,6,2,Tunisia,lycium afrum,shrub
20,70,60,60,70,Loamy,6,4,Algeria,lycium afrum,shrub
25,65,80,60,75,Loamy,6,4,Egypt,lycium afrum,shrub
30,70,90,80,80,Loamy,6,4,Ethiopia,lycium afrum,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,bushy globular,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,bushy globular,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,bushy globular,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,bushy globular,shrub
20,30,10,10,80,Loamy,6,2,Greece,bushy globular,shrub
25,70,100,80,80,Loamy,6,4,Spain/Balearic Islands,balearic honeysuckle,shrub
20,60,80,70,70,Sandy,6,2,Spain/Balearic Islands,balearic honeysuckle,shrub
25,70,100,80,80,Loamy,6,4,Spain/Balearic Islands,balearic honeysuckle,shrub
20,60,80,70,70,Sandy,6,2,Spain/Balearic Islands,balearic honeysuckle,shrub
20,30,10,10,80,Loamy,6,2,Spain/Balearic Islands,balearic honeysuckle,shrub
15,60,70,60,70,Loamy,6,2,Portugal,portuguese heather,shrub
20,70,80,80,80,Sandy,6,2,Spain,portuguese heather,shrub
25,60,90,70,75,Loamy,6,4,Italy,portuguese heather,shrub
15,70,80,60,70,Loamy,6,2,France,portuguese heather,shrub
20,60,70,70,75,Sandy,6,4,United Kingdom,portuguese heather,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,bicolor willow,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,bicolor willow,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,bicolor willow,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,bicolor willow,shrub
20,30,10,10,80,Loamy,6,2,Greece,bicolor willow,shrub
25,70,100,80,80,Loamy,6,4,India/Delhi,debregeasia longifolia,shrub
20,60,80,70,70,Sandy,2,2,Indonesia/Jakarta,debregeasia longifolia,shrub
25,70,100,80,80,Loamy,6,4,Thailand/Bangkok,debregeasia longifolia,shrub
20,60,80,70,70,Sandy,2,2,Vietnam/Hanoi,debregeasia longifolia,shrub
20,30,10,10,80,Loamy,6,2,Philippines/Manila,debregeasia longifolia,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,crataegus pedicellata,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,crataegus pedicellata,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,crataegus pedicellata,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,crataegus pedicellata,shrub
20,30,10,10,80,Loamy,6,2,Greece,crataegus pedicellata,shrub
15,60,70,60,65,Loamy,6,2,China/Beijing,corylopsis glabrescens,shrub
18,65,75,65,70,Loamy,6,2,Japan/Tokyo,corylopsis glabrescens,shrub
20,70,80,70,75,Loamy,6,4,India/Bangalore,corylopsis glabrescens,shrub
15,60,70,60,65,Loamy,6,2,Brazil/Rio de Janeiro,corylopsis glabrescens,shrub
18,65,75,65,70,Loamy,6,2,Greece,corylopsis glabrescens,shrub
25,70,100,80,80,Loamy,6,4,Colombia,columnea hirta,shrub
25,60,70,80,80,Loamy,6,4,Mexico,columnea hirta,shrub
20,50,60,70,70,Loamy,6,2,Brazil,columnea hirta,shrub
22,65,80,75,75,Loamy,6,2,Ecuador,columnea hirta,shrub
25,70,90,80,80,Loamy,6,4,Peru,columnea hirta,shrub
25,70,100,80,80,Loamy,6,4,Australia,cassinia arcuata,shrub
20,60,80,70,70,Sandy,2,2,New Zealand,cassinia arcuata,shrub
25,70,100,80,80,Loamy,6,4,Argentina,cassinia arcuata,shrub
20,60,80,70,70,Sandy,2,2,South Africa,cassinia arcuata,shrub
20,30,10,10,80,Loamy,6,2,France,cassinia arcuata,shrub
25,70,80,50,60,Loamy,6,4,Guadeloupe,cerisier des antilles,shrub
28,80,90,60,70,Loamy,6,4,Martinique,cerisier des antilles,shrub
22,60,70,40,50,Loamy,6,2,Réunion,cerisier des antilles,shrub
25,70,80,50,60,Loamy,6,4,Haiti,cerisier des antilles,shrub
20,50,60,30,40,Loamy,6,2,Dominican Republic,cerisier des antilles,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,bauhinia purpurea,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,bauhinia purpurea,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,bauhinia purpurea,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,bauhinia purpurea,shrub
20,30,10,10,80,Loamy,6,2,Greece,bauhinia purpurea,shrub
20,40,50,60,60,Loamy,6,2,China/Beijing,buddleja sessiliflora,shrub
25,70,80,70,70,Sandy,6,4,Japan/Tokyo,buddleja sessiliflora,shrub
15,60,70,80,80,Loamy,6,4,India/Bangalore,buddleja sessiliflora,shrub
20,50,60,70,60,Sandy,2,2,Brazil/Rio de Janeiro,buddleja sessiliflora,shrub
25,40,50,60,70,Sandy,2,2,Greece,buddleja sessiliflora,shrub
25,70,100,80,80,Sandy,6,2,Argentina,baccharis concava,shrub
20,60,80,70,70,Loamy,6,4,Chile,baccharis concava,shrub
25,70,100,80,80,Sandy,6,2,Uruguay,baccharis concava,shrub
20,60,80,70,70,Loamy,6,4,Paraguay,baccharis concava,shrub
20,30,10,10,80,Loamy,6,2,Brazil,baccharis concava,shrub
30,40,100,10,10,Sandy,2,1,USA/Arizona,ambrosia dumosa,shrub
35,50,90,20,20,Sandy,6,1,Mexico/Baja California,ambrosia dumosa,shrub
25,60,80,30,30,Loamy,6,2,Australia/Western Australia,ambrosia dumosa,shrub
20,70,70,40,40,Loamy,6,2,India/Rajasthan,ambrosia dumosa,shrub
15,80,60,50,50,Loamy,6,4,South Africa/Northern Cape,ambrosia dumosa,shrub
25,50,70,60,60,Loamy,6,4,United States/California,ribes fasciculatum,shrub
20,40,60,50,50,Sandy,2,2,Mexico/Baja California,ribes fasciculatum,shrub
25,50,70,60,60,Loamy,6,4,Australia/New South Wales,ribes fasciculatum,shrub
20,40,60,50,50,Sandy,2,2,South Africa/Western Cape,ribes fasciculatum,shrub
20,30,10,10,40,Loamy,6,2,Spain/Andalusia,ribes fasciculatum,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,rubus ursinus,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,rubus ursinus,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,rubus ursinus,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,rubus ursinus,shrub
20,30,10,10,80,Loamy,6,2,Greece,rubus ursinus,shrub
25,70,100,80,80,Loamy,6,4,Spain/Adenocarpus decorticans,adenocarpus decorticans,shrub
22,65,90,70,75,Sandy,6,2,Portugal/Adenocarpus decorticans,adenocarpus decorticans,shrub
28,75,95,85,85,Loamy,6,4,Morocco/Adenocarpus decorticans,adenocarpus decorticans,shrub
20,60,80,70,70,Sandy,6,2,Algeria/Adenocarpus decorticans,adenocarpus decorticans,shrub
18,55,75,65,65,Loamy,6,2,Tunisia/Adenocarpus decorticans,adenocarpus decorticans,shrub
20,70,80,70,70,Loamy,6,4,South Africa,sparmannia africana,shrub
22,75,90,100,80,Loamy,6,4,South Africa,sparmannia africana,shrub
25,80,100,90,90,Loamy,6,4,South Africa,sparmannia africana,shrub
18,65,70,60,65,Loamy,6,2,South Africa,sparmannia africana,shrub
20,70,80,70,70,Loamy,6,4,South Africa,sparmannia africana,shrub
25,70,100,80,80,Loamy,6,4,South Africa,tylecodon wallichii,shrub
27,65,95,70,75,Sandy,6,2,South Africa,tylecodon wallichii,shrub
30,60,90,60,70,Loamy,6,2,South Africa,tylecodon wallichii,shrub
25,70,100,80,80,Loamy,6,4,South Africa,tylecodon wallichii,shrub
20,75,85,75,85,Sandy,6,4,South Africa,tylecodon wallichii,shrub
22,65,85,75,75,Loamy,6,4,New Zealand,coprosma lucida,shrub
20,60,80,70,70,Sandy,6,2,New Zealand,coprosma lucida,shrub
25,70,100,80,80,Loamy,6,4,New Zealand,coprosma lucida,shrub
22,65,85,75,75,Loamy,6,4,New Zealand,coprosma lucida,shrub
20,60,80,70,70,Sandy,6,2,New Zealand,coprosma lucida,shrub
25,70,100,80,80,Loamy,6,4,United States/California,encelia frutescens,shrub
20,60,80,70,70,Sandy,2,2,South Africa,encelia frutescens,shrub
25,70,100,80,80,Loamy,6,4,Australia,encelia frutescens,shrub
20,60,80,70,70,Sandy,2,2,Mexico,encelia frutescens,shrub
20,30,10,10,80,Loamy,6,2,Spain,encelia frutescens,shrub
20,50,70,60,70,Sandy,6,2,United States/New York,ilex glabra,shrub
25,60,80,70,70,Loamy,6,4,United Kingdom/London,ilex glabra,shrub
15,40,60,50,60,Clay,6,1,Canada/Toronto,ilex glabra,shrub
30,70,90,80,80,Loamy,6,4,Australia/Sydney,ilex glabra,shrub
20,50,70,60,70,Sandy,6,2,France/Paris,ilex glabra,shrub
15,60,30,40,65,Loamy,6,2,Nepal,rhododendron scabrifolium,shrub
18,70,40,50,60,Loamy,6,4,Bhutan,rhododendron scabrifolium,shrub
16,65,35,45,70,Loamy,6,2,India,rhododendron scabrifolium,shrub
14,55,25,35,75,Loamy,6,2,China,rhododendron scabrifolium,shrub
17,75,45,55,55,Loamy,6,4,Japan,rhododendron scabrifolium,shrub
20,70,45,60,65,Sandy,6,2,Australia/Sydney,telopea speciosissima,shrub
25,80,70,75,75,Loamy,6,4,Australia/Melbourne,telopea speciosissima,shrub
22,75,60,70,70,Clay,6,2,Australia/Brisbane,telopea speciosissima,shrub
18,65,50,65,75,Sandy,6,2,Australia/Perth,telopea speciosissima,shrub
23,70,55,60,70,Loamy,6,4,Australia/Adelaide,telopea speciosissima,shrub
22,60,70,70,70,Loamy,6,2,Hawaii,argyroxiphium kauense,shrub
20,65,75,65,75,Sandy,6,2,Hawaii,argyroxiphium kauense,shrub
23,55,80,60,70,Loamy,6,2,Hawaii,argyroxiphium kauense,shrub
18,70,75,70,75,Loamy,6,2,Hawaii,argyroxiphium kauense,shrub
20,60,70,60,70,Sandy,6,2,Hawaii,argyroxiphium kauense,shrub
25,70,100,80,80,Loamy,6,4,Australia,epacris longiflora,shrub
20,60,80,70,70,Sandy,2,2,Australia,epacris longiflora,shrub
25,70,100,80,80,Loamy,6,4,Australia,epacris longiflora,shrub
20,60,80,70,70,Sandy,2,2,Australia,epacris longiflora,shrub
20,30,10,10,80,Loamy,6,2,Australia,epacris longiflora,shrub
25,70,100,80,80,Loamy,6,4,United States/California,ribes divaricatum,shrub
20,60,80,70,70,Sandy,2,2,Canada/British Columbia,ribes divaricatum,shrub
25,70,100,80,80,Loamy,6,4,Mexico/Oaxaca,ribes divaricatum,shrub
20,60,80,70,70,Sandy,2,2,Australia/New South Wales,ribes divaricatum,shrub
20,30,10,10,80,Loamy,6,2,Spain/Andalusia,ribes divaricatum,shrub
25,70,80,60,50,Loamy,6,4,United States/California,symphoricarpos mollis,shrub
20,60,70,50,40,Sandy,2,2,Canada/British Columbia,symphoricarpos mollis,shrub
25,70,80,60,50,Loamy,6,4,United Kingdom,symphoricarpos mollis,shrub
20,60,70,50,40,Sandy,2,2,Australia/New South Wales,symphoricarpos mollis,shrub
20,30,40,20,60,Loamy,6,2,France,symphoricarpos mollis,shrub
25,70,100,80,80,Loamy,6,4,United States,gaylussacia dumosa,shrub
22,65,90,75,75,Sandy,6,2,Canada,gaylussacia dumosa,shrub
28,75,95,85,85,Loamy,6,4,Mexico,gaylussacia dumosa,shrub
20,60,80,70,70,Loamy,6,2,Chile,gaylussacia dumosa,shrub
18,55,70,65,65,Sandy,6,2,Argentina,gaylussacia dumosa,shrub
25,60,70,100,70,Sandy,2,1,Australia,eucalyptus stoatei,shrub
20,50,80,90,60,Loamy,6,2,South Africa,eucalyptus stoatei,shrub
30,70,90,80,70,Sandy,6,4,Brazil,eucalyptus stoatei,shrub
25,60,70,100,70,Loamy,6,2,India,eucalyptus stoatei,shrub
20,50,80,90,60,Sandy,2,1,United States,eucalyptus stoatei,shrub
25,70,100,80,80,Loamy,6,4,Mexico,echinocereus cinerascens,shrub
30,60,90,60,70,Sandy,2,1,United States,echinocereus cinerascens,shrub
28,75,95,70,75,Sandy,6,2,Argentina,echinocereus cinerascens,shrub
20,65,80,75,70,Loamy,6,4,Brazil,echinocereus cinerascens,shrub
22,70,85,80,75,Loamy,6,2,Chile,echinocereus cinerascens,shrub
25,70,100,80,80,Loamy,6,4,Australia,banksia sessilis,shrub
20,60,80,70,70,Sandy,2,2,Australia,banksia sessilis,shrub
25,70,100,80,80,Loamy,6,4,Australia,banksia sessilis,shrub
20,60,80,70,70,Sandy,2,2,Australia,banksia sessilis,shrub
20,30,10,10,80,Loamy,6,2,Australia,banksia sessilis,shrub
25,70,100,80,80,Loamy,6,4,Australia,agonis flexuosa,shrub
20,60,80,70,70,Sandy,2,2,Australia,agonis flexuosa,shrub
25,70,100,80,80,Loamy,6,4,Australia,agonis flexuosa,shrub
20,60,80,70,70,Sandy,2,2,Australia,agonis flexuosa,shrub
20,30,10,10,80,Loamy,6,2,Australia,agonis flexuosa,shrub
25,60,70,60,70,Loamy,6,2,China/Beijing,singleleaf ash,shrub
20,50,60,50,60,Sandy,2,1,Japan/Tokyo,singleleaf ash,shrub
25,60,70,60,70,Loamy,6,2,India/Bangalore,singleleaf ash,shrub
20,50,60,50,60,Sandy,2,1,Brazil/Rio de Janeiro,singleleaf ash,shrub
20,30,10,10,80,Loamy,6,2,Greece,singleleaf ash,shrub
15,60,40,50,60,Loamy,6,2,Spain/Tenerife,cheirolophus arbutifolius,shrub
18,50,60,70,70,Sandy,6,2,Italy/Sardinia,cheirolophus arbutifolius,shrub
20,55,70,60,60,Loamy,6,4,Greece/Crete,cheirolophus arbutifolius,shrub
17,45,50,80,70,Loamy,6,4,Portugal/Azores,cheirolophus arbutifolius,shrub
16,55,30,70,60,Sandy,6,2,France/Corsica,cheirolophus arbutifolius,shrub
20,70,80,80,70,Sandy,6,4,France,raisinier bord de mer,shrub
22,75,90,75,75,Sandy,6,4,Spain,raisinier bord de mer,shrub
25,80,100,70,80,Loamy,6,4,Italy,raisinier bord de mer,shrub
24,75,95,75,80,Loamy,6,4,Portugal,raisinier bord de mer,shrub
22,70,85,80,75,Sandy,6,4,Morocco,raisinier bord de mer,shrub
25,70,100,80,80,Loamy,6,4,United States/New York,croton fruticulosus,shrub
20,60,80,70,70,Sandy,2,2,Australia/Sydney,croton fruticulosus,shrub
25,70,100,80,80,Loamy,6,4,Brazil/Sao Paulo,croton fruticulosus,shrub
20,60,80,70,70,Sandy,2,2,India/Mumbai,croton fruticulosus,shrub
20,30,10,10,80,Loamy,6,2,South Africa/Cape Town,croton fruticulosus,shrub
25,70,100,80,80,Loamy,6,4,India,ceropegia haygarthii,shrub
20,60,80,70,70,Sandy,2,2,South Africa,ceropegia haygarthii,shrub
25,70,100,80,80,Loamy,6,4,Madagascar,ceropegia haygarthii,shrub
20,60,80,70,70,Sandy,2,2,Tanzania,ceropegia haygarthii,shrub
20,30,10,10,80,Loamy,6,2,Kenya,ceropegia haygarthii,shrub
15,70,60,100,80,Loamy,6,4,United States/Seattle,cassiope mertensiana,shrub
20,50,70,80,70,Sandy,6,2,Canada/Vancouver,cassiope mertensiana,shrub
25,60,80,70,70,Loamy,6,2,Norway/Oslo,cassiope mertensiana,shrub
15,70,60,100,80,Loamy,6,4,Sweden/Stockholm,cassiope mertensiana,shrub
20,50,70,80,70,Sandy,6,2,Finland/Helsinki,cassiope mertensiana,shrub
25,60,80,50,70,Loamy,6,2,China/Shanghai,kumquat marumi,shrub
28,65,90,60,75,Loamy,6,4,India/Delhi,kumquat marumi,shrub
22,55,70,40,65,Sandy,2,1,USA/Florida,kumquat marumi,shrub
30,70,95,70,80,Loamy,6,4,Brazil/Sao Paulo,kumquat marumi,shrub
25,60,80,50,70,Loamy,6,2,Australia/Sydney,kumquat marumi,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,buddleja colvilei,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,buddleja colvilei,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,buddleja colvilei,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,buddleja colvilei,shrub
20,30,10,10,80,Loamy,6,2,Greece,buddleja colvilei,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,illicium parviflorum,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,illicium parviflorum,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,illicium parviflorum,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,illicium parviflorum,shrub
20,30,10,10,80,Loamy,6,2,Greece,illicium parviflorum,shrub
25,70,100,80,80,Sandy,6,4,China/Beijing,petrophytum caespitosum,shrub
20,60,80,70,70,Clay,6,2,Japan/Tokyo,petrophytum caespitosum,shrub
25,70,100,80,80,Sandy,6,4,India/Bangalore,petrophytum caespitosum,shrub
20,60,80,70,70,Clay,6,2,Brazil/Rio de Janeiro,petrophytum caespitosum,shrub
20,30,10,10,80,Clay,6,2,Greece,petrophytum caespitosum,shrub
25,70,80,60,60,Loamy,6,4,China/Beijing,viburnum buddleifolium,shrub
30,65,90,70,70,Loamy,6,4,India/Delhi,viburnum buddleifolium,shrub
20,60,70,50,50,Sandy,6,2,Mexico/Cancun,viburnum buddleifolium,shrub
25,70,80,60,60,Loamy,6,4,Australia/Sydney,viburnum buddleifolium,shrub
20,60,70,50,50,Sandy,6,2,Brazil/Sao Paulo,viburnum buddleifolium,shrub
20,40,60,70,60,Loamy,6,4,Nepal,rhododendron campylocarpum,shrub
18,45,55,75,65,Loamy,6,4,Bhutan,rhododendron campylocarpum,shrub
22,50,70,80,70,Loamy,6,4,India,rhododendron campylocarpum,shrub
16,35,45,65,55,Loamy,6,4,China,rhododendron campylocarpum,shrub
19,60,75,85,75,Loamy,6,4,Japan,rhododendron campylocarpum,shrub
20,80,60,70,70,Loamy,6,4,France/Paris,gadelier rouge sauvage,shrub
25,70,100,80,80,Clay,6,4,United States/New York,gadelier rouge sauvage,shrub
22,75,90,85,75,Loamy,6,4,Germany/Berlin,gadelier rouge sauvage,shrub
23,72,95,75,78,Sandy,6,4,Italy/Rome,gadelier rouge sauvage,shrub
21,68,85,77,72,Loamy,6,4,Spain/Madrid,gadelier rouge sauvage,shrub
25,70,80,60,60,Sandy,6,4,United States/Florida,asimina tetramera,shrub
30,75,90,70,70,Loamy,6,4,United States/Georgia,asimina tetramera,shrub
20,65,70,50,50,Sandy,6,2,United States/Alabama,asimina tetramera,shrub
25,70,80,60,60,Loamy,6,4,United States/Kentucky,asimina tetramera,shrub
30,75,90,70,70,Sandy,6,4,United States/Ohio,asimina tetramera,shrub
15,60,50,60,70,Sandy,6,2,United States/New York,vaccinium myrtilloides,shrub
10,50,40,70,80,Loamy,6,4,Canada/Toronto,vaccinium myrtilloides,shrub
20,70,60,80,80,Loamy,6,4,Sweden/Stockholm,vaccinium myrtilloides,shrub
25,80,70,90,70,Loamy,6,4,Finland/Helsinki,vaccinium myrtilloides,shrub
15,60,50,60,70,Sandy,6,2,Norway/Oslo,vaccinium myrtilloides,shrub
15,60,50,40,70,Loamy,6,4,Nepal/Kathmandu,rhododendron racemosum,shrub
10,50,40,30,60,Sandy,6,2,India/Shimla,rhododendron racemosum,shrub
20,70,60,50,80,Loamy,6,4,China/Yunnan,rhododendron racemosum,shrub
15,60,50,40,70,Loamy,6,4,USA/Washington,rhododendron racemosum,shrub
10,50,40,30,60,Sandy,6,2,Canada/Vancouver,rhododendron racemosum,shrub
25,70,100,80,80,Loamy,6,4,United States,zanthoxylum americanum,shrub
20,60,80,70,70,Sandy,2,2,Canada,zanthoxylum americanum,shrub
25,70,100,80,80,Loamy,6,4,Mexico,zanthoxylum americanum,shrub
20,60,80,70,70,Sandy,2,2,Brazil,zanthoxylum americanum,shrub
20,30,10,10,80,Loamy,6,2,Argentina,zanthoxylum americanum,shrub
25,70,100,80,80,Loamy,6,4,India,barleria lupulina,shrub
30,60,90,70,70,Sandy,2,2,Thailand,barleria lupulina,shrub
20,50,70,60,60,Loamy,6,2,Australia,barleria lupulina,shrub
25,70,100,80,80,Loamy,6,4,South Africa,barleria lupulina,shrub
20,60,80,70,70,Sandy,2,2,Brazil,barleria lupulina,shrub
25,70,100,80,80,Sandy,2,2,Australia,acacia sophorae,shrub
30,60,100,70,70,Sandy,2,2,Australia,acacia sophorae,shrub
20,70,80,80,80,Sandy,6,4,Australia,acacia sophorae,shrub
25,60,100,70,70,Loamy,2,2,Australia,acacia sophorae,shrub
20,30,10,10,80,Sandy,2,1,Australia,acacia sophorae,shrub
20,60,80,70,70,Loamy,6,2,China/Beijing,begonia bipinnatifida,shrub
22,70,90,65,75,Loamy,6,2,United States/New York,begonia bipinnatifida,shrub
25,75,95,60,75,Loamy,6,2,Australia/Sydney,begonia bipinnatifida,shrub
18,55,75,80,80,Loamy,6,4,France/Paris,begonia bipinnatifida,shrub
23,65,85,70,70,Loamy,6,2,Canada/Toronto,begonia bipinnatifida,shrub
25,70,100,80,80,Sandy,6,2,South Africa/Cape Town,euphorbia virosa,shrub
30,50,90,60,70,Sandy,5,2,Australia/Sydney,euphorbia virosa,shrub
20,60,80,70,70,Loamy,6,4,Mexico/Mexico City,euphorbia virosa,shrub
25,70,100,80,80,Loamy,6,4,Argentina/Buenos Aires,euphorbia virosa,shrub
20,30,10,10,80,Sandy,2,1,United States/Arizona,euphorbia virosa,shrub
27,65,90,75,70,Loamy,6,4,United States/Florida,lyonia fruticosa,shrub
23,55,70,60,60,Sandy,6,2,Canada/Toronto,lyonia fruticosa,shrub
30,70,95,85,75,Loamy,6,4,Australia/Sydney,lyonia fruticosa,shrub
25,60,80,70,65,Sandy,6,2,Germany/Berlin,lyonia fruticosa,shrub
22,50,65,55,55,Loamy,6,2,Netherlands/Amsterdam,lyonia fruticosa,shrub
15,70,60,70,80,Acidic,6,4,Nepal/Kathmandu,rhododendron oreotrephes,shrub
18,65,70,80,75,Loamy,6,4,China/Beijing,rhododendron oreotrephes,shrub
20,60,80,70,70,Sandy,6,2,India/Kolkata,rhododendron oreotrephes,shrub
22,55,90,60,65,Loamy,6,2,Japan/Tokyo,rhododendron oreotrephes,shrub
17,75,50,90,85,Acidic,6,4,USA/Seattle,rhododendron oreotrephes,shrub
25,70,100,80,80,Loamy,6,4,China/Beijing,solanum vescum,shrub
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,solanum vescum,shrub
25,70,100,80,80,Loamy,6,4,India/Bangalore,solanum vescum,shrub
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,solanum vescum,shrub
20,30,10,10,80,Loamy,6,2,Greece,solanum vescum,shrub
25,70,100,80,80,Loamy,6,4,South Africa,tylecodon buchholzianus,shrub
28,65,90,70,75,Sandy,6,2,Namibia,tylecodon buchholzianus,shrub
22,75,80,60,70,Sandy,6,4,Botswana,tylecodon buchholzianus,shrub
26,60,95,75,75,Loamy,6,4,Zimbabwe,tylecodon buchholzianus,shrub
23,70,85,65,70,Loamy,6,2,Lesotho,tylecodon buchholzianus,shrub
25,70,100,80,80,Sandy,6,4,Peru/Lima,espostoa lanata,shrub
20,60,80,70,70,Sandy,2,1,Ecuador/Quito,espostoa lanata,shrub
25,70,100,80,80,Sandy,6,2,Chile/Santiago,espostoa lanata,shrub
20,60,80,70,70,Sandy,2,1,Argentina/Buenos Aires,espostoa lanata,shrub
20,30,10,10,80,Sandy,6,1,Mexico/Mexico City,espostoa lanata,shrub
25,70,100,80,80,Loamy,6,4,Mexico,echinocereus subinermis,shrub
20,60,80,70,70,Sandy,2,2,USA,echinocereus subinermis,shrub
25,70,100,80,80,Loamy,6,4,Mexico,echinocereus subinermis,shrub
20,60,80,70,70,Sandy,2,2,USA,echinocereus subinermis,shrub
20,30,10,10,80,Loamy,6,2,Greece,echinocereus subinermis,shrub
25,70,80,50,60,Sandy,2,1,Spain/Madrid,aeonium undulatum,shrub
